Date,Algorithm,ArraySizeA,ArraySizeB,AvgTime,Speedup,MinSpeedup,MaxSpeedup,MaxCPUs,L1CacheSize,L2CacheSize,L3CacheSize,CacheLineLength,BlockSize,NumRuns
2025-04-22 22:06:10,FunnelSort,8192,,215117,1.3287838711027022,+Inf,0.285045871559633,32,32768,1048576,33554432,64,,
2025-04-22 22:06:10,FunnelSort,16384,,438738,1.3352821045817778,+Inf,0.386998943057207,32,32768,1048576,33554432,64,,
2025-04-22 22:06:10,FunnelSort,32768,,942605,1.251442544862376,+Inf,0.581578661933639,32,32768,1048576,33554432,64,,
2025-04-22 22:06:10,FunnelSort,65536,,1885442,1.3858538210138525,2.621335272873194,0.8680021924725111,32,32768,1048576,33554432,64,,
2025-04-22 22:06:12,FunnelSort,131072,,4025108,1.3116480352825315,1.7600763435124682,1.0489608789811449,32,32768,1048576,33554432,64,,
2025-04-22 22:06:14,FunnelSort,262144,,8103594,1.3901614518200196,1.609743076791175,1.1850356079652442,32,32768,1048576,33554432,64,,
2025-04-22 22:06:18,FunnelSort,524288,,16792468,1.4090245698249952,1.5261518218231778,1.3105029659538407,32,32768,1048576,33554432,64,,
2025-04-22 22:06:27,FunnelSort,1048576,,35606946,1.3927284300091336,1.4797792452323475,1.3388048951030072,32,32768,1048576,33554432,64,,
2025-04-22 22:11:21,FunnelSort,256,,0,NaN,NaN,NaN,32,32768,1048576,33554432,64,,
2025-04-22 22:11:21,FunnelSort,512,,9999,1.0009000900090008,+Inf,0.010009000900090008,32,32768,1048576,33554432,64,,
2025-04-22 22:11:21,FunnelSort,1024,,0,+Inf,+Inf,+Inf,32,32768,1048576,33554432,64,,
2025-04-22 22:11:21,FunnelSort,2048,,30027,2.3323342325240617,+Inf,0.06980960925039872,32,32768,1048576,33554432,64,,
2025-04-22 22:11:22,FunnelSort,4096,,90135,1.109335996005991,+Inf,0.09857058359621451,32,32768,1048576,33554432,64,,
2025-04-22 22:11:22,FunnelSort,8192,,195227,1.2558047811009747,+Inf,0.16322703062583221,32,32768,1048576,33554432,64,,
2025-04-22 22:11:22,FunnelSort,16384,,411831,1.3489805284206386,+Inf,0.3686721083018117,32,32768,1048576,33554432,64,,
2025-04-22 22:11:22,FunnelSort,32768,,861566,1.4351761791899866,+Inf,0.598499031945789,32,32768,1048576,33554432,64,,
2025-04-22 22:11:22,FunnelSort,65536,,1796312,1.4579772333536714,2.6221285542651183,1.0386603212373586,32,32768,1048576,33554432,64,,
2025-04-22 22:11:23,FunnelSort,131072,,3984620,1.3664321817387857,1.8153279098456307,1.083891664841837,32,32768,1048576,33554432,64,,
2025-04-22 22:11:26,FunnelSort,262144,,8129508,1.4012600762555372,1.6276440246899468,1.1985559319893944,32,32768,1048576,33554432,64,,
2025-04-22 22:11:30,FunnelSort,524288,,16799552,1.4021384617875525,1.5665829570167795,1.303652061299374,32,32768,1048576,33554432,64,,
2025-04-22 22:11:39,FunnelSort,1048576,,35258330,1.4055222411271322,1.4784119033412888,1.3209078308708875,32,32768,1048576,33554432,64,,
2025-04-22 22:11:59,FunnelSort,2097152,,73603740,1.4424827053625264,1.494426409028593,1.3849705844753861,32,32768,1048576,33554432,64,,
2025-04-22 22:12:38,FunnelSort,4194304,,151289712,1.424932033712907,1.455313032888368,1.392298785099302,32,32768,1048576,33554432,64,,
2025-04-22 22:14:01,FunnelSort,8388608,,314363869,1.4326194910140897,1.450597939817894,1.3945811523188323,32,32768,1048576,33554432,64,,
2025-04-22 22:16:52,FunnelSort,16777216,,665390282,1.4079212401241532,1.4467029288095556,1.3856580957015505,32,32768,1048576,33554432,64,,
